OrderID,CustomerID,ProductID,RegionCode,Order Date,Quantity,Unit Price (NGN),Discount %,Shipping Cost (NGN),Payment Method,Status,Sales Rep,Notes
ORD-00829,C0490,P015,R02,22-02-21,25,277726,0,1472,POS,Pending,Tunde Afolabi,
ORD-00234,C1126,P003,R05,01-06-22,47,25623,0,1185,POS,Returned,Amaka Nwosu,
ORD-02789,C0310,P004,R02,20-03-21,12,118700,0.15,3323,Cheque,Returned,Lanre Ojo,Partial Payment
ORD-00581,C0504,P018,R10,04-09-23,12,121656,0.05,5655,POS,Pending,Fatima Umar,Bulk Order
ORD-00157,C0993,P003,R06,25-12-22,41,31200,0.05,7227,Cheque,Pending,Tonye Peterside,
ORD-01447,C0592,P016,R03,05-11-21,49,264670,0.1,2561,Cash,Returned,Tunde Afolabi,Corporate Discount
ORD-00998,C0095,P012,R01,07-03-23,2,25240,0,7109,Cash,Cancelled,Ronke Adeyemi,
ORD-02322,C0682,P014,R12,15-03-22,47,20679,0.1,3115,Cash,Returned,Hauwa Gombe,Urgent Delivery
ORD-00260,C0175,P009,R02,08-11-21,49,47678,0.05,4434,Cheque,Completed,Ronke Adeyemi,Bulk Order
ORD-00525,C0657,P003,R04,11-04-21,36,26116,0.05,4485,Bank Transfer,Completed,Amaka Nwosu,
ORD-01352,C0706,P016,R01,07-10-22,14,245645,0.15,2925,POS,Completed,Tunde Afolabi,
ORD-01356,C0378,P004,R08,15-01-23,5,115599,0,1682,Bank Transfer,Completed,Yakubu Idris,
ORD-00585,C0973,P020,R06,02-08-22,12,64503,0,1291,Cash,Cancelled,Tonye Peterside,Partial Payment
ORD-01481,C0556,P016,R04,14-04-21,28,255447,0,7968,Bank Transfer,Cancelled,Uche Eze,Partial Payment
ORD-02285,C0128,P016,R01,26-04-23,6,246938,0.05,3312,Cash,Cancelled,Seun Bello,VIP Customer
ORD-02089,C0646,P008,R06,04-03-21,40,104809,0,7955,Bank Transfer,Returned,Emeka Obi,
ORD-00885,C0936,P015,R07,30-06-23,36,292691,0,6873,Bank Transfer,Completed,Emeka Obi,Corporate Discount
ORD-01057,C0114,P007,R05,16-04-21,46,12290,0,3158,Cash,Returned,Uche Eze,Return Requested
ORD-01604,C1061,P004,R12,05-02-23,38,123385,0.05,6168,Cash,Completed,Adamu Yusuf,Corporate Discount
ORD-01530,C0589,P016,R13,13-10-21,0,245409,0,4865,Cash,Returned,Adamu Yusuf,Corporate Discount
ORD-02339,C1199,P006,R12,26-10-23,33,5801,0.2,1790,Cheque,Completed,Adamu Yusuf,
ORD-01182,C0663,P009,R03,28-07-21,27,48927,0.05,5476,Bank Transfer,Completed,Ronke Adeyemi,Partial Payment
ORD-02507,C0443,P016,R06,14-03-23,26,248980,0.1,5495,POS,Pending,Tonye Peterside,Urgent Delivery
ORD-02323,C1014,P008,R07,02-10-21,32,107520,0,2700,Cheque,Pending,Emeka Obi,Return Requested
ORD-02496,C0225,P015,R12,01-03-23,45,286183,0.1,7763,POS,Completed,Suleiman Ringim,Bulk Order
ORD-01017,C0088,P002,R07,29-11-22,48,66645,0.15,1838,Bank Transfer,Pending,Tonye Peterside,Bulk Order
ORD-02647,C0677,P001,R02,13-05-21,50,563726,0.15,4057,Cash,Completed,Seun Bello,
ORD-02035,C0831,P009,R01,18-01-21,19,40472,0.2,6881,POS,Returned,Ronke Adeyemi,Urgent Delivery
ORD-02228,C0304,P007,R06,27-10-23,4,8720,0,7664,Cash,Pending,Emeka Obi,
ORD-01873,C0112,P009,R01,14-06-21,12,50271,0.05,1130,POS,Pending,Seun Bello,Urgent Delivery
ORD-02508,C0791,P016,R11,13-02-21,48,252930,0.1,981,POS,Returned,Kabiru Musa,
ORD-01491,C0289,P001,R11,15-04-22,40,560712,0.05,5110,Cheque,Returned,Kabiru Musa,Urgent Delivery
ORD-00740,C0538,P004,R09,17-05-22,16,128730,0.15,7534,Bank Transfer,Pending,Musa Danladi,Partial Payment
ORD-01127,C0969,P002,R04,26-05-22,43,64546,0.05,1652,Cash,Returned,Uche Eze,
ORD-01104,C0519,P010,R12,19-06-23,9,28449,0.1,7945,Bank Transfer,Completed,Hauwa Gombe,
ORD-02832,C0969,P017,R11,07-09-21,7,150409,0.15,6286,Cash,Returned,Kabiru Musa,
ORD-00458,C0499,P014,R11,14-09-23,24,10970,0.15,2707,Bank Transfer,Completed,Kabiru Musa,
ORD-01252,C1074,P012,R12,17-05-21,7,23863,0.2,7033,POS,Completed,Adamu Yusuf,Partial Payment
ORD-01276,C0237,P004,R05,16-02-22,19,127147,0.15,2803,POS,Cancelled,Uche Eze,VIP Customer
ORD-02503,C0051,P020,R09,11-04-23,8,61387,0.05,690,POS,Cancelled,Musa Danladi,
ORD-00423,C0528,P006,R05,22-09-22,10,5379,0,7468,Cash,Cancelled,Chidi Okonkwo,Paid On Delivery
ORD-00615,C0736,P014,R09,24-02-21,21,13254,0,5489,Bank Transfer,Completed,Yakubu Idris,
ORD-02904,C1041,P003,R06,30-04-23,1,37072,0.2,2944,POS,Completed,Efemena Oghenekaro,
ORD-01669,C0703,P005,R04,14-03-22,36,162747,0.05,6330,Bank Transfer,Pending,Ngozi Obiora,Paid On Delivery
ORD-00353,C0458,P006,R05,05-12-23,7,19618,0,2929,Cash,Cancelled,Uche Eze,
ORD-00040,C0579,P011,R01,07-09-23,7,4482,0.2,4973,POS,Returned,Ronke Adeyemi,Bulk Order
ORD-00738,C1037,P013,R03,17-10-22,31,208817,0,7399,Cheque,Returned,Tunde Afolabi,Partial Payment
ORD-02937,C0344,P015,R08,30-06-22,39,294587,0,2528,POS,Completed,Yakubu Idris,Return Requested
ORD-02905,C0416,P016,R13,24-01-22,34,262369,0.1,5666,Bank Transfer,Pending,Adamu Yusuf,Paid On Delivery
ORD-02171,C0407,P010,R07,19-06-21,38,22133,0.1,7669,Cheque,Returned,Efemena Oghenekaro,
ORD-00566,C0832,P011,R08,16-01-22,49,20573,0,1235,Cheque,Completed,Musa Danladi,Return Requested
ORD-02813,C0446,P011,R06,21-11-23,20,2937,0.15,2471,POS,Returned,Efemena Oghenekaro,Paid On Delivery
ORD-01750,C0255,P015,R04,12-04-21,30,284566,0.05,510,Bank Transfer,Completed,Chidi Okonkwo,
ORD-02043,C0975,P016,R09,18-01-21,2,256486,0.2,4195,Cheque,Completed,Musa Danladi,Paid On Delivery
ORD-00239,C0845,P001,R01,11-03-21,44,558855,0.1,4156,Cheque,Completed,Seun Bello,
ORD-02626,C0035,P015,R09,29-01-23,12,294041,0.15,1241,Cash,Completed,Yakubu Idris,
ORD-01875,C0308,P010,R12,10-08-22,41,23351,0.2,3274,Cheque,Cancelled,Adamu Yusuf,
ORD-00636,C0964,P015,R08,19-12-22,42,282261,0.15,5394,POS,Pending,Bose Adama,Partial Payment
ORD-02417,C0590,P008,R03,08-12-23,39,97104,0,6641,Cash,Pending,Ronke Adeyemi,Return Requested
ORD-02550,C0554,P001,R06,18-04-23,49,561582,0,515,Cheque,Returned,Efemena Oghenekaro,
ORD-02197,C0324,P013,R08,11-07-22,20,214957,0.2,4721,Cash,Completed,Yakubu Idris,Corporate Discount
ORD-02262,C0941,P009,R10,24-07-23,28,36152,0.1,4235,POS,Completed,Kabiru Musa,Partial Payment
ORD-01085,C0165,P014,R03,30-04-21,28,3289,0,1657,Bank Transfer,Cancelled,Lanre Ojo,
ORD-00087,C0757,P001,R01,13-03-22,17,561091,0.1,1430,Cash,Pending,Tunde Afolabi,VIP Customer
ORD-00223,C0052,P012,R02,16-11-23,43,19868,0,3255,Bank Transfer,Pending,Lanre Ojo,Corporate Discount
ORD-00205,C0413,P016,R07,11-12-21,14,260171,0.05,4214,Bank Transfer,Completed,Tonye Peterside,Return Requested
ORD-02342,C0114,P005,R12,30-05-21,17,163985,0.05,2553,Cheque,Cancelled,Suleiman Ringim,
ORD-00181,C1097,P016,R11,13-07-23,9,258742,0,4837,Bank Transfer,Completed,Kabiru Musa,
ORD-00677,C0539,P019,R06,06-09-21,13,87289,0.15,1404,Cash,Returned,Tonye Peterside,Urgent Delivery
ORD-01299,C0416,P005,R10,27-03-21,29,161766,0.15,7636,Cash,Completed,Kabiru Musa,Paid On Delivery
ORD-00921,C1124,P019,R05,18-10-22,42,81872,0.2,2716,Cash,Pending,Chidi Okonkwo,Corporate Discount
ORD-00697,C0308,P002,R08,15-03-22,48,71203,0,3025,POS,Completed,Musa Danladi,
ORD-02375,C0114,P001,R06,04-08-22,25,551901,0.15,4344,Bank Transfer,Completed,Tonye Peterside,VIP Customer
ORD-01984,C0515,P008,R12,29-10-23,24,90253,0,6542,Bank Transfer,Pending,Adamu Yusuf,Urgent Delivery
ORD-00354,C0827,P004,R09,31-10-23,28,133901,0.15,3215,Bank Transfer,Pending,Bose Adama,VIP Customer
ORD-02570,C1147,P004,R13,31-03-23,23,132395,0,2598,POS,Pending,Adamu Yusuf,Paid On Delivery
ORD-01647,C1082,P014,R13,25-11-23,15,10186,0,4708,POS,Completed,Adamu Yusuf,Corporate Discount
ORD-02226,C0022,P002,R04,11-07-23,3,79541,0,6835,Cash,Returned,Uche Eze,Corporate Discount
ORD-01261,C1090,P004,R08,07-10-22,16,123074,0.1,3133,Cash,Completed,Unassigned,
ORD-01396,C0679,P014,R04,12-01-22,32,11685,0,1480,Bank Transfer,Cancelled,Amaka Nwosu,Urgent Delivery
ORD-02674,C1084,P015,R06,19-08-22,9,277351,0.05,3061,Cheque,Completed,Tonye Peterside,
ORD-00922,C0176,P016,R04,07-05-21,3,250012,0,1128,Bank Transfer,Cancelled,Amaka Nwosu,
ORD-02725,C0199,P010,R02,22-02-21,37,12614,0.15,1967,POS,Pending,Ronke Adeyemi,Partial Payment
ORD-01286,C0523,P020,R09,21-02-22,48,79034,0.1,677,Cash,Cancelled,Bose Adama,Urgent Delivery
ORD-02737,C1051,P005,R10,04-02-23,19,159654,0.1,738,Bank Transfer,Pending,Kabiru Musa,
ORD-01489,C0126,P014,R04,03-01-23,25,15242,0.05,4224,POS,Cancelled,Amaka Nwosu,
ORD-02174,C0973,P019,R06,10-11-21,33,92148,0,4640,Cash,Completed,Emeka Obi,Urgent Delivery
ORD-00215,C0036,P015,R03,25-05-22,12,286454,0.1,752,Bank Transfer,Completed,Tunde Afolabi,
ORD-01543,C0669,P001,R08,13-01-21,34,551172,0.2,5659,Cheque,Completed,Yakubu Idris,Paid On Delivery
ORD-01080,C0168,P012,R05,27-02-22,15,28491,0.1,7554,Bank Transfer,Completed,Ngozi Obiora,Urgent Delivery
ORD-02427,C0697,P019,R11,28-08-22,35,89690,0,5730,Cash,Completed,Kabiru Musa,
ORD-00286,C0494,P020,R05,27-07-21,7,75846,0.1,7131,Bank Transfer,Completed,Chidi Okonkwo,
ORD-00912,C0104,P007,R02,09-02-23,10,1000,0.15,1080,POS,Completed,Lanre Ojo,Paid On Delivery
ORD-02499,C0490,P009,R04,20-09-22,30,38362,0.15,6235,Bank Transfer,Cancelled,Chidi Okonkwo,
ORD-01791,C1189,P011,R11,28-10-23,40,6080,0.05,4931,Cheque,Completed,Zainab Aliyu,Urgent Delivery
ORD-02618,C0478,P016,R02,28-05-22,9,251001,0,3889,Cash,Pending,Ronke Adeyemi,
ORD-02153,C0121,P004,R09,01-12-23,6,134131,0,6507,Cash,Pending,Musa Danladi,
ORD-01677,C0546,P012,R02,20-05-23,47,16438,0,5699,POS,Pending,Ronke Adeyemi,Bulk Order
ORD-02523,C0821,P007,R12,20-04-23,26,14643,0,951,Cash,Pending,Suleiman Ringim,Return Requested
ORD-00267,C0748,P004,R04,01-07-22,1,132963,0.15,4283,Bank Transfer,Cancelled,Uche Eze,VIP Customer
ORD-02452,C0722,P008,R11,12-08-21,4,101915,0,5844,POS,Completed,Zainab Aliyu,Urgent Delivery
ORD-00056,C0403,P001,R13,14-05-23,20,547706,0,5416,POS,Completed,Hauwa Gombe,Return Requested
ORD-02435,C0075,P019,R12,09-07-22,40,88862,0.2,4813,Cash,Cancelled,Hauwa Gombe,Corporate Discount
ORD-02581,C0030,P010,R06,19-08-22,9,25292,0.1,2854,Cash,Completed,Emeka Obi,Return Requested
ORD-01727,C1127,P012,R10,21-08-21,45,24798,0.05,4516,Cash,Returned,Fatima Umar,
ORD-01133,C0907,P004,R02,27-11-21,50,126922,0.05,5565,POS,Pending,Tunde Afolabi,Urgent Delivery
ORD-00793,C0813,P016,R02,06-03-21,3,261991,0.2,3917,Cash,Completed,Tunde Afolabi,
ORD-00981,C1083,P002,R07,15-06-22,20,77043,0.05,4349,POS,Pending,Tonye Peterside,Bulk Order
ORD-00396,C1141,P005,R04,29-08-21,5,158853,0.05,5303,POS,Pending,Ngozi Obiora,
ORD-00066,C0358,P015,R05,04-03-23,12,280922,0.05,5617,Bank Transfer,Pending,Amaka Nwosu,VIP Customer
ORD-01385,C0209,P015,R01,26-11-21,16,279261,0,1336,Cash,Completed,Tunde Afolabi,Corporate Discount
ORD-01645,C1128,P019,R04,01-09-22,39,83994,0,7835,Cash,Returned,Ngozi Obiora,
ORD-01885,C0076,P012,R05,04-11-23,48,16328,0,1907,Bank Transfer,Pending,Chidi Okonkwo,
ORD-02497,C0203,P015,R02,26-03-23,26,279160,0.15,6817,Bank Transfer,Completed,Lanre Ojo,Urgent Delivery
ORD-00870,C0172,P004,R01,25-04-22,24,115068,0,5019,POS,Pending,Tunde Afolabi,
ORD-01825,C0226,P001,R11,29-01-22,32,545572,0,4244,Bank Transfer,Completed,Fatima Umar,Corporate Discount
ORD-02571,C0159,P008,R08,08-10-23,9,101951,0.1,7502,POS,Cancelled,Musa Danladi,Bulk Order
ORD-01113,C0250,P004,R12,24-08-22,0,134011,0.05,632,Cash,Completed,Adamu Yusuf,
ORD-02731,C0913,P015,R08,12-05-22,19,275521,0,1348,Bank Transfer,Completed,Bose Adama,
ORD-02992,C0049,P001,R07,27-08-22,28,563492,0.15,4145,Cash,Completed,Tonye Peterside,Corporate Discount
ORD-01908,C0642,P005,R11,04-10-23,2,147983,0.15,2911,Cheque,Completed,Fatima Umar,Return Requested
ORD-00418,C0709,P016,R08,31-10-21,33,253307,0.2,6776,Bank Transfer,Completed,Yakubu Idris,Return Requested
ORD-01964,C0612,P003,R09,20-03-23,36,32952,0.15,1468,Bank Transfer,Completed,Musa Danladi,Bulk Order
ORD-01844,C0427,P012,R10,22-04-22,31,15287,0,3927,Bank Transfer,Returned,Zainab Aliyu,Paid On Delivery
ORD-01060,C0430,P001,R11,25-06-21,33,545749,0.2,7121,Cheque,Pending,Unassigned,
ORD-01724,C0303,P003,R06,24-10-23,32,20608,0,7689,Bank Transfer,Completed,Efemena Oghenekaro,Corporate Discount
ORD-00248,C0375,P012,R08,16-08-22,8,15816,0.15,1529,Cheque,Pending,Bose Adama,VIP Customer
ORD-01146,C0266,P014,R09,10-01-22,49,17227,0,5852,Cash,Completed,Bose Adama,Partial Payment
ORD-02920,C0828,P013,R08,08-05-21,5,211375,0,1851,Bank Transfer,Cancelled,Bose Adama,
ORD-00108,C0220,P010,R01,03-12-23,11,17985,0.1,5693,POS,Completed,Lanre Ojo,
ORD-01539,C1048,P018,R11,16-07-22,2,123111,0,2592,Bank Transfer,Pending,Unassigned,Return Requested
ORD-02563,C0151,P018,R08,09-07-21,7,134861,0,4143,Cash,Pending,Yakubu Idris,
ORD-00326,C0122,P010,R07,24-11-23,9,28029,0.15,7093,Cash,Returned,Efemena Oghenekaro,Return Requested
ORD-02965,C1175,P012,R05,12-06-21,0,10708,0,1817,Cheque,Pending,Amaka Nwosu,Paid On Delivery
ORD-02278,C0634,P002,R13,18-01-23,46,70178,0.05,2391,Bank Transfer,Returned,Hauwa Gombe,Paid On Delivery
ORD-01413,C0502,P005,R13,21-08-21,36,146199,0,4876,POS,Cancelled,Hauwa Gombe,Bulk Order
ORD-01158,C0416,P017,R05,12-03-21,13,142166,0.2,6787,Bank Transfer,Completed,Uche Eze,
ORD-00385,C0828,P013,R09,21-10-22,30,200244,0.1,503,POS,Cancelled,Yakubu Idris,VIP Customer
ORD-00229,C1005,P016,R13,18-08-23,2,245492,0.15,608,POS,Cancelled,Hauwa Gombe,
ORD-00975,C0804,P012,R11,04-08-22,37,24645,0,1895,Cash,Returned,Zainab Aliyu,VIP Customer
ORD-01382,C0985,P020,R06,02-03-22,31,72302,0.1,4915,POS,Completed,Emeka Obi,Partial Payment
ORD-02649,C1089,P011,R02,15-11-23,30,1089,0,4789,Cheque,Cancelled,Seun Bello,
ORD-01388,C0010,P018,R13,19-09-22,17,115139,0.2,2359,POS,Returned,Adamu Yusuf,
ORD-02631,C0023,P005,R13,02-10-23,20,148030,0,1348,Bank Transfer,Completed,Hauwa Gombe,Corporate Discount
ORD-01345,C0762,P010,R09,19-07-21,36,12795,0.2,4774,Cash,Completed,Musa Danladi,
ORD-01086,C0523,P013,R10,04-02-21,9,208015,0.05,5566,Cash,Cancelled,Zainab Aliyu,Partial Payment
ORD-00787,C0511,P016,R04,04-08-21,8,247554,0.15,1144,POS,Completed,Ngozi Obiora,VIP Customer
ORD-00460,C0929,P001,R11,06-04-21,32,557930,0,5073,POS,Cancelled,Fatima Umar,Return Requested
ORD-01335,C0185,P010,R12,10-11-22,45,10965,0.1,7182,Bank Transfer,Completed,Adamu Yusuf,Return Requested
ORD-02715,C0843,P006,R10,27-05-22,28,17589,0.05,6297,Cheque,Completed,Kabiru Musa,VIP Customer
ORD-00726,C0218,P014,R01,15-10-21,28,17740,0.2,6045,Bank Transfer,Pending,Lanre Ojo,Bulk Order
ORD-02934,C1143,P016,R06,16-04-23,27,261416,0.15,6880,POS,Pending,Tonye Peterside,
ORD-01597,C0070,P003,R13,13-04-23,3,39286,0,3236,Bank Transfer,Cancelled,Adamu Yusuf,Urgent Delivery
ORD-02625,C0375,P015,R07,10-05-23,50,293480,0.1,3775,POS,Pending,Tonye Peterside,Bulk Order
ORD-01662,C0209,P016,R06,29-06-21,46,255556,0,5372,Cash,Completed,Unassigned,VIP Customer
ORD-01701,C0894,P009,R13,23-06-22,31,54360,0,1111,POS,Cancelled,Suleiman Ringim,Partial Payment
ORD-02292,C0422,P006,R06,27-01-23,42,9994,0.2,1434,Cash,Pending,Emeka Obi,Return Requested
ORD-00832,C0648,P019,R01,10-02-23,16,94404,0.15,4601,POS,Cancelled,Seun Bello,Paid On Delivery
ORD-00231,C0708,P016,R03,28-06-23,11,245646,0.1,2172,Cash,Completed,Ronke Adeyemi,Return Requested
ORD-00288,C0977,P020,R11,26-05-22,17,75291,0,1397,POS,Completed,Fatima Umar,
ORD-02083,C0006,P018,R11,17-08-23,39,127844,0,4221,Cash,Pending,Zainab Aliyu,VIP Customer
ORD-02945,C0431,P003,R02,28-12-23,2,38321,0,1443,POS,Completed,Seun Bello,Urgent Delivery
ORD-01709,C0096,P014,R05,04-02-23,40,12975,0.1,5428,Cheque,Pending,Uche Eze,VIP Customer
ORD-01691,C0733,P001,R10,11-03-22,9,550762,0.1,6068,Bank Transfer,Completed,Fatima Umar,
ORD-00457,C0156,P017,R12,09-03-21,20,149936,0,1291,Bank Transfer,Pending,Adamu Yusuf,Bulk Order
ORD-02621,C0261,P001,R03,28-05-23,37,545022,0.15,4173,POS,Completed,Lanre Ojo,Paid On Delivery
ORD-00739,C1154,P008,R11,14-01-23,37,109288,0.05,5175,POS,Pending,Kabiru Musa,
ORD-02851,C0402,P007,R05,19-04-23,4,5627,0,6668,POS,Pending,Amaka Nwosu,
ORD-00767,C1143,P012,R05,01-12-22,19,11834,0,7609,Bank Transfer,Completed,Amaka Nwosu,
ORD-00623,C0136,P013,R04,26-01-21,40,205317,0.1,1675,Cash,Cancelled,Chidi Okonkwo,Urgent Delivery
ORD-02051,C0264,P004,R10,25-03-23,20,117850,0,5174,Cash,Completed,Fatima Umar,
ORD-02468,C1122,P004,R06,03-07-23,34,122862,0.05,4957,Bank Transfer,Completed,Emeka Obi,Paid On Delivery
ORD-02296,C0473,P002,R11,15-10-21,47,63205,0.15,2808,Bank Transfer,Returned,Zainab Aliyu,Return Requested
ORD-01531,C0692,P013,R02,16-03-22,13,205578,0.05,1302,Bank Transfer,Completed,Lanre Ojo,Partial Payment
ORD-01686,C1165,P020,R07,03-10-22,48,74176,0,2250,Bank Transfer,Cancelled,Tonye Peterside,Return Requested
ORD-00092,C0629,P012,R03,22-03-23,24,17369,0.2,1215,Cash,Pending,Tunde Afolabi,Partial Payment
ORD-00517,C0267,P002,R12,29-09-22,10,64000,0.05,1926,Cheque,Completed,Hauwa Gombe,
ORD-01171,C0029,P010,R08,31-07-21,24,11393,0.05,4504,Bank Transfer,Returned,Bose Adama,Bulk Order
ORD-02462,C0725,P004,R05,23-01-22,38,133169,0.2,4269,POS,Completed,Chidi Okonkwo,Bulk Order
ORD-01300,C0104,P012,R04,07-11-22,41,23577,0,2075,Cheque,Cancelled,Chidi Okonkwo,
ORD-01021,C0906,P018,R13,17-04-21,38,120064,0.2,4066,Bank Transfer,Cancelled,Hauwa Gombe,
ORD-02409,C0623,P014,R12,12-08-21,4,5505,0,6634,Bank Transfer,Pending,Suleiman Ringim,Partial Payment
ORD-00121,C0874,P005,R09,01-11-23,27,162240,0.2,4275,POS,Completed,Yakubu Idris,VIP Customer
ORD-02052,C0037,P004,R07,16-07-21,50,130551,0,7326,Cash,Pending,Emeka Obi,
ORD-00867,C0073,P003,R11,08-09-23,22,32097,0.1,3468,Cash,Pending,Zainab Aliyu,Partial Payment
ORD-00152,C0085,P013,R11,29-12-23,21,205068,0,7798,POS,Completed,Zainab Aliyu,Partial Payment
ORD-00173,C0048,P009,R07,12-10-23,34,49510,0.05,2288,Cash,Pending,Efemena Oghenekaro,
ORD-02031,C0052,P006,R12,13-08-22,33,19259,0.2,2964,Cash,Cancelled,Hauwa Gombe,VIP Customer
ORD-00853,C0766,P009,R03,29-09-23,30,36177,0.1,5635,Cheque,Cancelled,Seun Bello,Paid On Delivery
ORD-02576,C0445,P014,R03,09-06-21,37,16207,0.05,5489,Cheque,Returned,Lanre Ojo,Paid On Delivery
ORD-00309,C0544,P003,R06,22-01-21,30,34381,0,6005,Cheque,Completed,Emeka Obi,
ORD-02662,C0625,P018,R13,21-05-22,32,121259,0.15,5862,Bank Transfer,Pending,Adamu Yusuf,Return Requested
ORD-02041,C0170,P011,R11,14-03-21,37,15018,0.2,5855,POS,Completed,Kabiru Musa,Partial Payment
ORD-00527,C0523,P016,R03,05-05-22,50,246074,0,6294,Bank Transfer,Returned,Tunde Afolabi,
ORD-02106,C1089,P011,R11,25-09-21,50,9903,0.15,7944,Cheque,Completed,Kabiru Musa,
ORD-02638,C0490,P012,R05,22-10-22,17,20066,0.05,4665,Cash,Returned,Uche Eze,Urgent Delivery
ORD-01840,C0569,P009,R04,28-09-22,11,44283,0,1359,Bank Transfer,Completed,Ngozi Obiora,Return Requested
ORD-01016,C0522,P006,R08,26-11-23,41,18484,0.1,5586,POS,Returned,Musa Danladi,Partial Payment
ORD-02450,C1024,P005,R07,01-09-23,18,157754,0.15,3822,Bank Transfer,Pending,Tonye Peterside,Corporate Discount
ORD-01309,C0323,P006,R09,26-06-22,39,16330,0,5968,Cash,Completed,Unassigned,Return Requested
ORD-02294,C0412,P018,R04,22-09-22,33,124122,0.05,6703,POS,Returned,Uche Eze,
ORD-01260,C0352,P005,R05,19-05-23,1,162437,0.05,1374,Bank Transfer,Completed,Amaka Nwosu,Paid On Delivery
ORD-02461,C0747,P006,R09,29-05-21,30,5240,0,7441,Bank Transfer,Completed,Yakubu Idris,Corporate Discount
ORD-00684,C0193,P016,R01,01-10-23,22,255352,0,6653,Bank Transfer,Pending,Seun Bello,
ORD-00282,C1024,P004,R07,27-11-21,8,122540,0.1,1243,POS,Returned,Tonye Peterside,Return Requested
ORD-00391,C0476,P007,R01,04-06-21,6,4732,0,4050,Cash,Completed,Seun Bello,
ORD-02002,C1185,P009,R02,14-01-22,35,38455,0.05,7779,POS,Pending,Lanre Ojo,
ORD-02008,C0026,P004,R01,14-10-22,15,118851,0,7883,Cash,Completed,Lanre Ojo,Return Requested
ORD-01419,C1141,P003,R02,28-04-21,7,26798,0.1,1131,Bank Transfer,Returned,Seun Bello,
ORD-01294,C0296,P006,R08,08-10-21,10,16861,0,6509,Cash,Cancelled,Musa Danladi,
ORD-01836,C0554,P008,R04,20-02-22,12,98668,0.1,2332,Cheque,Completed,Amaka Nwosu,
ORD-00346,C0362,P012,R08,08-04-21,42,17201,0,1642,POS,Returned,Musa Danladi,Bulk Order
ORD-01759,C0743,P020,R12,17-03-21,19,64290,0.2,6889,POS,Completed,Hauwa Gombe,
ORD-01939,C0169,P020,R02,01-01-22,36,61914,0.15,6206,Bank Transfer,Cancelled,Seun Bello,Corporate Discount
ORD-00043,C1124,P008,R03,22-08-21,37,108248,0.15,3585,Bank Transfer,Cancelled,Tunde Afolabi,Urgent Delivery
ORD-02475,C0323,P019,R10,19-05-23,33,97205,0,5549,Cheque,Pending,Kabiru Musa,Bulk Order
ORD-00865,C0320,P001,R08,28-02-23,50,546160,0.1,6166,Cash,Pending,Yakubu Idris,Corporate Discount
ORD-01256,C1027,P001,R04,15-03-23,50,559157,0.05,6335,POS,Cancelled,Uche Eze,Return Requested
ORD-02108,C0925,P012,R10,02-02-22,49,12993,0,2570,Cheque,Completed,Zainab Aliyu,Bulk Order
ORD-01041,C0212,P009,R13,22-12-21,14,47787,0.15,6399,Cash,Pending,Hauwa Gombe,
ORD-02363,C0522,P017,R06,17-08-23,43,137067,0,6169,POS,Pending,Emeka Obi,
ORD-00467,C0695,P013,R08,30-01-22,43,213520,0.2,1721,Cash,Pending,Bose Adama,Corporate Discount
ORD-00167,C0099,P004,R01,20-09-23,45,133248,0.05,3449,POS,Completed,Lanre Ojo,VIP Customer
ORD-02131,C0754,P010,R02,28-09-23,26,11859,0.1,1409,Cash,Completed,Ronke Adeyemi,
ORD-02943,C1084,P005,R09,05-10-21,29,158216,0.1,5046,POS,Completed,Yakubu Idris,
ORD-01003,C1161,P005,R02,07-11-21,12,152750,0,2090,Bank Transfer,Returned,Ronke Adeyemi,
ORD-01949,C0019,P010,R03,11-09-22,33,24697,0,1379,Cheque,Completed,Ronke Adeyemi,Partial Payment
ORD-01293,C0420,P003,R13,07-08-21,26,36914,0.1,2847,POS,Completed,Hauwa Gombe,Paid On Delivery
ORD-00393,C0163,P010,R01,12-03-22,41,29487,0.2,5058,Cheque,Completed,Lanre Ojo,Urgent Delivery
ORD-01745,C0248,P008,R12,11-03-22,29,91779,0.15,4668,Cash,Completed,Hauwa Gombe,Corporate Discount
ORD-02348,C0445,P011,R13,09-04-22,28,19476,0.05,7532,Cash,Cancelled,Adamu Yusuf,Partial Payment
ORD-00477,C0744,P001,R05,30-12-22,24,563150,0.05,6987,Cash,Pending,Chidi Okonkwo,
ORD-02135,C0996,P016,R06,21-12-21,18,258024,0.15,3629,POS,Cancelled,Emeka Obi,
ORD-00855,C0644,P012,R12,16-01-22,7,14988,0,7481,Cash,Cancelled,Adamu Yusuf,
ORD-01370,C0412,P006,R12,09-05-22,7,4594,0,6106,POS,Pending,Adamu Yusuf,
ORD-02471,C1042,P013,R02,28-12-22,38,214638,0,6598,POS,Completed,Seun Bello,Corporate Discount
ORD-01096,C0215,P009,R04,18-09-22,30,37384,0,2104,Bank Transfer,Completed,Uche Eze,Paid On Delivery
ORD-01317,C0690,P019,R12,07-04-23,20,82679,0.2,6847,Cash,Pending,Suleiman Ringim,Bulk Order
ORD-00751,C0144,P005,R13,16-07-21,50,164852,0,4756,Cash,Completed,Adamu Yusuf,
ORD-02332,C0298,P020,R08,09-01-23,14,63098,0.2,3522,Bank Transfer,Completed,Yakubu Idris,
ORD-02243,C0933,P010,R08,11-01-23,49,27275,0,2898,POS,Completed,Bose Adama,Urgent Delivery
